{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 1, 0, 53), 'price': 0.08042, 'size': 1000, 'value': 1000.0, 'cash_remaining': 1000.0}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 2, 0, 51), 'price': 0.08185, 'size': 1000, 'value': 1000.3800000000002, 'cash_remaining': 1000.3800000000002}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 2, 3, 27), 'price': 0.08096, 'size': 1000, 'value': 999.4900000000002, 'cash_remaining': 918.5300000000002}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 2, 5, 15), 'price': 0.08096, 'size': 1000, 'value': 999.4900000000002, 'cash_remaining': 999.4900000000002}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 2, 6, 28), 'price': 0.08082, 'size': 1000, 'value': 999.3500000000003, 'cash_remaining': 918.5300000000002}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 2, 8, 36), 'price': 0.08061, 'size': 1000, 'value': 999.3500000000003, 'cash_remaining': 999.3500000000003}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 2, 8, 45), 'price': 0.08086, 'size': 1000, 'value': 999.6100000000002, 'cash_remaining': 918.7500000000002}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 2, 9, 58), 'price': 0.08062, 'size': 1000, 'value': 999.6100000000002, 'cash_remaining': 999.6100000000002}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 2, 11, 41), 'price': 0.0807, 'size': 1000, 'value': 999.6800000000003, 'cash_remaining': 918.9800000000002}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 2, 12, 23), 'price': 0.08054, 'size': 1000, 'value': 999.6700000000003, 'cash_remaining': 999.6700000000003}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 2, 15, 8), 'price': 0.08015, 'size': 1000, 'value': 999.2700000000003, 'cash_remaining': 919.1200000000003}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 2, 16, 30), 'price': 0.08014, 'size': 1000, 'value': 999.2800000000003, 'cash_remaining': 999.2800000000003}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 2, 17, 27), 'price': 0.0801, 'size': 1000, 'value': 999.2300000000004, 'cash_remaining': 919.1300000000003}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 2, 20, 55), 'price': 0.0806, 'size': 1000, 'value': 999.2300000000004, 'cash_remaining': 999.2300000000004}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 2, 22, 26), 'price': 0.08054, 'size': 1000, 'value': 999.1700000000003, 'cash_remaining': 918.6300000000003}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 2, 23, 35), 'price': 0.08041, 'size': 1000, 'value': 999.1800000000003, 'cash_remaining': 999.1800000000003}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 3, 2, 41), 'price': 0.07495, 'size': 1000, 'value': 993.6900000000003, 'cash_remaining': 918.7400000000002}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 3, 5, 27), 'price': 0.07558, 'size': 1000, 'value': 993.6900000000003, 'cash_remaining': 993.6900000000003}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 3, 6, 31), 'price': 0.07567, 'size': 1000, 'value': 993.7800000000002, 'cash_remaining': 918.1100000000002}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 3, 6, 40), 'price': 0.07548, 'size': 1000, 'value': 993.7800000000002, 'cash_remaining': 993.7800000000002}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 3, 7, 19), 'price': 0.07558, 'size': 1000, 'value': 993.8800000000002, 'cash_remaining': 918.3000000000002}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 3, 8, 29), 'price': 0.07565, 'size': 1000, 'value': 993.8800000000002, 'cash_remaining': 993.8800000000002}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 3, 9, 0), 'price': 0.07592, 'size': 1000, 'value': 994.1500000000002, 'cash_remaining': 918.2300000000002}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 3, 9, 19), 'price': 0.07578, 'size': 1000, 'value': 994.1600000000002, 'cash_remaining': 994.1600000000002}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 3, 10, 18), 'price': 0.07589, 'size': 1000, 'value': 994.2800000000002, 'cash_remaining': 918.3900000000002}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 3, 12, 24), 'price': 0.07579, 'size': 1000, 'value': 994.2900000000002, 'cash_remaining': 994.2900000000002}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 3, 13, 26), 'price': 0.07597, 'size': 1000, 'value': 994.4800000000002, 'cash_remaining': 918.5100000000002}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 3, 13, 47), 'price': 0.07575, 'size': 1000, 'value': 994.4800000000002, 'cash_remaining': 994.4800000000002}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 3, 13, 58), 'price': 0.07611, 'size': 1000, 'value': 994.8300000000003, 'cash_remaining': 918.7200000000003}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 3, 15, 4), 'price': 0.07604, 'size': 1000, 'value': 994.8300000000003, 'cash_remaining': 994.8300000000003}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 3, 15, 15), 'price': 0.07633, 'size': 1000, 'value': 995.1300000000003, 'cash_remaining': 918.8000000000003}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 3, 18, 25), 'price': 0.07646, 'size': 1000, 'value': 995.1300000000003, 'cash_remaining': 995.1300000000003}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 3, 19, 44), 'price': 0.07631, 'size': 1000, 'value': 994.9900000000002, 'cash_remaining': 918.6800000000003}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 3, 20, 35), 'price': 0.07631, 'size': 1000, 'value': 994.9800000000002, 'cash_remaining': 994.9800000000002}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 3, 21, 45), 'price': 0.07629, 'size': 1000, 'value': 994.9600000000003, 'cash_remaining': 918.6700000000003}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 4, 1, 27), 'price': 0.07688, 'size': 1000, 'value': 994.9600000000003, 'cash_remaining': 994.9600000000003}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 4, 1, 41), 'price': 0.07708, 'size': 1000, 'value': 995.1700000000003, 'cash_remaining': 918.0900000000003}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 4, 1, 58), 'price': 0.0768, 'size': 1000, 'value': 995.1700000000003, 'cash_remaining': 995.1700000000003}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 4, 4, 15), 'price': 0.07675, 'size': 1000, 'value': 995.1300000000003, 'cash_remaining': 918.3800000000003}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 4, 4, 34), 'price': 0.07654, 'size': 1000, 'value': 995.1300000000003, 'cash_remaining': 995.1300000000003}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 4, 6, 20), 'price': 0.0765, 'size': 1000, 'value': 995.0800000000004, 'cash_remaining': 918.5800000000004}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 4, 7, 32), 'price': 0.07647, 'size': 1000, 'value': 995.0900000000004, 'cash_remaining': 995.0900000000004}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 4, 9, 14), 'price': 0.07638, 'size': 1000, 'value': 995.0000000000003, 'cash_remaining': 918.6200000000003}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 4, 10, 30), 'price': 0.07621, 'size': 1000, 'value': 995.0000000000003, 'cash_remaining': 995.0000000000003}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 4, 11, 7), 'price': 0.07625, 'size': 1000, 'value': 995.0500000000003, 'cash_remaining': 918.8000000000003}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 4, 12, 17), 'price': 0.07625, 'size': 1000, 'value': 995.0500000000003, 'cash_remaining': 995.0500000000003}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 4, 12, 53), 'price': 0.07633, 'size': 1000, 'value': 995.1400000000003, 'cash_remaining': 918.8100000000003}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 4, 13, 55), 'price': 0.0762, 'size': 1000, 'value': 995.1400000000003, 'cash_remaining': 995.1400000000003}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 4, 14, 24), 'price': 0.07621, 'size': 1000, 'value': 995.1600000000003, 'cash_remaining': 918.9500000000003}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 4, 14, 39), 'price': 0.07595, 'size': 1000, 'value': 995.1600000000003, 'cash_remaining': 995.1600000000003}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 4, 16, 34), 'price': 0.07598, 'size': 1000, 'value': 995.1900000000003, 'cash_remaining': 919.2100000000003}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 4, 17, 50), 'price': 0.07568, 'size': 1000, 'value': 995.1900000000003, 'cash_remaining': 995.1900000000003}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 4, 22, 26), 'price': 0.07386, 'size': 1000, 'value': 993.3700000000003, 'cash_remaining': 919.5100000000003}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 5, 0, 25), 'price': 0.07433, 'size': 1000, 'value': 993.3800000000003, 'cash_remaining': 993.3800000000003}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 5, 0, 35), 'price': 0.07477, 'size': 1000, 'value': 993.8100000000003, 'cash_remaining': 919.0400000000003}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 5, 2, 25), 'price': 0.07567, 'size': 1000, 'value': 993.8100000000003, 'cash_remaining': 993.8100000000003}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 5, 3, 21), 'price': 0.07544, 'size': 1000, 'value': 993.5800000000004, 'cash_remaining': 918.1400000000003}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 5, 5, 32), 'price': 0.07565, 'size': 1000, 'value': 993.5800000000004, 'cash_remaining': 993.5800000000004}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 5, 8, 2), 'price': 0.07539, 'size': 1000, 'value': 993.3000000000004, 'cash_remaining': 917.9100000000004}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 5, 8, 51), 'price': 0.07513, 'size': 1000, 'value': 993.3000000000004, 'cash_remaining': 993.3000000000004}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 5, 9, 20), 'price': 0.0755, 'size': 1000, 'value': 993.7000000000004, 'cash_remaining': 918.2000000000004}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 5, 10, 19), 'price': 0.07548, 'size': 1000, 'value': 993.7100000000004, 'cash_remaining': 993.7100000000004}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 5, 10, 26), 'price': 0.0757, 'size': 1000, 'value': 993.9300000000004, 'cash_remaining': 918.2300000000004}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 5, 10, 43), 'price': 0.07546, 'size': 1000, 'value': 993.9300000000004, 'cash_remaining': 993.9300000000004}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 5, 11, 23), 'price': 0.07557, 'size': 1000, 'value': 994.0200000000004, 'cash_remaining': 918.4500000000004}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 5, 12, 50), 'price': 0.07534, 'size': 1000, 'value': 994.0200000000004, 'cash_remaining': 994.0200000000004}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 5, 13, 43), 'price': 0.07558, 'size': 1000, 'value': 994.2600000000004, 'cash_remaining': 918.6800000000004}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 5, 15, 47), 'price': 0.07532, 'size': 1000, 'value': 994.2500000000005, 'cash_remaining': 994.2500000000005}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 5, 19, 14), 'price': 0.07528, 'size': 1000, 'value': 994.2100000000005, 'cash_remaining': 918.9300000000005}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 5, 19, 25), 'price': 0.07515, 'size': 1000, 'value': 994.2100000000005, 'cash_remaining': 994.2100000000005}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 5, 20, 6), 'price': 0.07519, 'size': 1000, 'value': 994.2500000000006, 'cash_remaining': 919.0600000000005}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 5, 21, 43), 'price': 0.07497, 'size': 1000, 'value': 994.2500000000005, 'cash_remaining': 994.2500000000005}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 5, 23, 55), 'price': 0.07482, 'size': 1000, 'value': 994.0900000000004, 'cash_remaining': 919.2700000000004}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 6, 0, 15), 'price': 0.07453, 'size': 1000, 'value': 994.0900000000004, 'cash_remaining': 994.0900000000004}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 6, 0, 32), 'price': 0.07481, 'size': 1000, 'value': 994.3800000000003, 'cash_remaining': 919.5700000000004}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 6, 1, 3), 'price': 0.07469, 'size': 1000, 'value': 994.3800000000003, 'cash_remaining': 994.3800000000003}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 6, 2, 41), 'price': 0.07397, 'size': 1000, 'value': 993.6600000000003, 'cash_remaining': 919.6900000000003}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 6, 4, 34), 'price': 0.07377, 'size': 1000, 'value': 993.6500000000003, 'cash_remaining': 993.6500000000003}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 6, 6, 5), 'price': 0.07395, 'size': 1000, 'value': 993.8300000000004, 'cash_remaining': 919.8800000000003}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 6, 7, 6), 'price': 0.07399, 'size': 1000, 'value': 993.8300000000004, 'cash_remaining': 993.8300000000004}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 6, 7, 19), 'price': 0.07417, 'size': 1000, 'value': 994.0100000000003, 'cash_remaining': 919.8400000000004}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 6, 7, 58), 'price': 0.07392, 'size': 1000, 'value': 994.0200000000003, 'cash_remaining': 994.0200000000003}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 6, 8, 39), 'price': 0.07392, 'size': 1000, 'value': 994.0200000000003, 'cash_remaining': 920.1000000000004}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 6, 9, 9), 'price': 0.07378, 'size': 1000, 'value': 994.0300000000003, 'cash_remaining': 994.0300000000003}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 6, 10, 2), 'price': 0.07394, 'size': 1000, 'value': 994.2000000000004, 'cash_remaining': 920.2600000000003}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 6, 10, 38), 'price': 0.07384, 'size': 1000, 'value': 994.2100000000003, 'cash_remaining': 994.2100000000003}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 6, 11, 0), 'price': 0.074, 'size': 1000, 'value': 994.3800000000002, 'cash_remaining': 920.3800000000002}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 6, 11, 9), 'price': 0.07377, 'size': 1000, 'value': 994.3800000000002, 'cash_remaining': 994.3800000000002}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 6, 12, 28), 'price': 0.07375, 'size': 1000, 'value': 994.3600000000002, 'cash_remaining': 920.6100000000002}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 6, 15, 35), 'price': 0.07431, 'size': 1000, 'value': 994.3700000000002, 'cash_remaining': 994.3700000000002}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 6, 15, 55), 'price': 0.07476, 'size': 1000, 'value': 994.8300000000002, 'cash_remaining': 920.0700000000002}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 6, 16, 28), 'price': 0.07458, 'size': 1000, 'value': 994.8300000000002, 'cash_remaining': 994.8300000000002}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 6, 16, 55), 'price': 0.07473, 'size': 1000, 'value': 994.9800000000001, 'cash_remaining': 920.2500000000001}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 6, 19, 19), 'price': 0.07466, 'size': 1000, 'value': 994.9800000000001, 'cash_remaining': 994.9800000000001}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 6, 21, 34), 'price': 0.07459, 'size': 1000, 'value': 994.9200000000002, 'cash_remaining': 920.3300000000002}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 7, 0, 28), 'price': 0.07454, 'size': 1000, 'value': 994.9200000000002, 'cash_remaining': 994.9200000000002}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 7, 0, 34), 'price': 0.07553, 'size': 1000, 'value': 995.9400000000002, 'cash_remaining': 920.4100000000002}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 7, 2, 46), 'price': 0.07543, 'size': 1000, 'value': 995.9400000000002, 'cash_remaining': 995.9400000000002}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 7, 4, 15), 'price': 0.07555, 'size': 1000, 'value': 996.0600000000002, 'cash_remaining': 920.5100000000002}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 7, 6, 6), 'price': 0.07555, 'size': 1000, 'value': 996.0700000000002, 'cash_remaining': 996.0700000000002}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 7, 10, 31), 'price': 0.07449, 'size': 1000, 'value': 995.0100000000002, 'cash_remaining': 920.5200000000002}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 7, 10, 48), 'price': 0.07435, 'size': 1000, 'value': 995.0000000000002, 'cash_remaining': 995.0000000000002}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 7, 12, 23), 'price': 0.07413, 'size': 1000, 'value': 994.7800000000002, 'cash_remaining': 920.6500000000002}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 7, 13, 52), 'price': 0.07407, 'size': 1000, 'value': 994.7800000000002, 'cash_remaining': 994.7800000000002}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 7, 15, 24), 'price': 0.07384, 'size': 1000, 'value': 994.5500000000003, 'cash_remaining': 920.7100000000003}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 7, 16, 17), 'price': 0.07372, 'size': 1000, 'value': 994.5400000000003, 'cash_remaining': 994.5400000000003}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 7, 17, 21), 'price': 0.07376, 'size': 1000, 'value': 994.5800000000003, 'cash_remaining': 920.8200000000003}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 7, 18, 25), 'price': 0.07383, 'size': 1000, 'value': 994.5700000000003, 'cash_remaining': 994.5700000000003}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 7, 19, 14), 'price': 0.07386, 'size': 1000, 'value': 994.6000000000003, 'cash_remaining': 920.7400000000002}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 7, 19, 58), 'price': 0.07369, 'size': 1000, 'value': 994.5900000000003, 'cash_remaining': 994.5900000000003}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 7, 21, 44), 'price': 0.07363, 'size': 1000, 'value': 994.5200000000002, 'cash_remaining': 920.8900000000002}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 7, 22, 6), 'price': 0.0732, 'size': 1000, 'value': 994.5300000000002, 'cash_remaining': 994.5300000000002}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 7, 22, 32), 'price': 0.07325, 'size': 1000, 'value': 994.5800000000002, 'cash_remaining': 921.3300000000002}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 8, 1, 10), 'price': 0.07399, 'size': 1000, 'value': 994.5800000000002, 'cash_remaining': 994.5800000000002}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 8, 1, 17), 'price': 0.07418, 'size': 1000, 'value': 994.7700000000001, 'cash_remaining': 920.5900000000001}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 8, 1, 29), 'price': 0.07397, 'size': 1000, 'value': 994.7700000000001, 'cash_remaining': 994.7700000000001}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 8, 3, 51), 'price': 0.07367, 'size': 1000, 'value': 994.47, 'cash_remaining': 920.8000000000001}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 8, 5, 10), 'price': 0.07352, 'size': 1000, 'value': 994.48, 'cash_remaining': 994.48}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 8, 6, 29), 'price': 0.07301, 'size': 1000, 'value': 993.97, 'cash_remaining': 920.96}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 8, 7, 28), 'price': 0.07285, 'size': 1000, 'value': 993.97, 'cash_remaining': 993.97}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 8, 8, 25), 'price': 0.0729, 'size': 1000, 'value': 994.03, 'cash_remaining': 921.13}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 8, 12, 10), 'price': 0.07351, 'size': 1000, 'value': 994.03, 'cash_remaining': 994.03}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 8, 15, 14), 'price': 0.07325, 'size': 1000, 'value': 993.76, 'cash_remaining': 920.51}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 8, 16, 18), 'price': 0.07343, 'size': 1000, 'value': 993.77, 'cash_remaining': 993.77}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 8, 16, 52), 'price': 0.07349, 'size': 1000, 'value': 993.83, 'cash_remaining': 920.34}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 8, 17, 15), 'price': 0.0732, 'size': 1000, 'value': 993.83, 'cash_remaining': 993.83}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 8, 19, 41), 'price': 0.07263, 'size': 1000, 'value': 993.26, 'cash_remaining': 920.63}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 8, 20, 9), 'price': 0.07214, 'size': 1000, 'value': 993.25, 'cash_remaining': 993.25}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 8, 20, 35), 'price': 0.07262, 'size': 1000, 'value': 993.72, 'cash_remaining': 921.1}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 8, 21, 43), 'price': 0.07232, 'size': 1000, 'value': 993.72, 'cash_remaining': 993.72}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 9, 1, 14), 'price': 0.07156, 'size': 1000, 'value': 992.97, 'cash_remaining': 921.4100000000001}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 9, 3, 14), 'price': 0.07191, 'size': 1000, 'value': 992.97, 'cash_remaining': 992.97}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 9, 3, 39), 'price': 0.07205, 'size': 1000, 'value': 993.11, 'cash_remaining': 921.0600000000001}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 9, 5, 59), 'price': 0.07189, 'size': 1000, 'value': 993.12, 'cash_remaining': 993.12}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 9, 6, 12), 'price': 0.07206, 'size': 1000, 'value': 993.3, 'cash_remaining': 921.24}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 9, 7, 24), 'price': 0.07182, 'size': 1000, 'value': 993.29, 'cash_remaining': 993.29}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 9, 8, 12), 'price': 0.07177, 'size': 1000, 'value': 993.24, 'cash_remaining': 921.47}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 9, 8, 24), 'price': 0.07155, 'size': 1000, 'value': 993.23, 'cash_remaining': 993.23}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 9, 10, 56), 'price': 0.07156, 'size': 1000, 'value': 993.25, 'cash_remaining': 921.69}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 9, 12, 17), 'price': 0.07159, 'size': 1000, 'value': 993.25, 'cash_remaining': 993.25}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 9, 13, 32), 'price': 0.07163, 'size': 1000, 'value': 993.28, 'cash_remaining': 921.65}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 9, 15, 19), 'price': 0.07175, 'size': 1000, 'value': 993.28, 'cash_remaining': 993.28}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 9, 22, 13), 'price': 0.06569, 'size': 1000, 'value': 987.23, 'cash_remaining': 921.54}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 10, 0, 8), 'price': 0.06573, 'size': 1000, 'value': 987.23, 'cash_remaining': 987.23}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 10, 1, 33), 'price': 0.06537, 'size': 1000, 'value': 986.86, 'cash_remaining': 921.49}
{'type': 'buy', 'datetime': datetime.datetime(2023, 3, 10, 3, 52), 'price': 0.0658, 'size': 1000, 'value': 986.86, 'cash_remaining': 986.86}
{'type': 'sell', 'datetime': datetime.datetime(2023, 3, 10, 5, 23), 'price': 0.06588, 'size': 1000, 'value': 986.95, 'cash_remaining': 921.07}
